"geoid","year","measure","measure_type","region_type","value"
24031702900,2022,"food_insecure_original","count","tract",366
24031702900,2022,"food_secure_original","count","tract",1786
24031702900,2022,"at_risk_pc_original","percent","tract",0.0913
24031702900,2022,"insecure_pc_original","percent","tract",0.1547
24031702900,2022,"secure_pc_original","percent","tract",0.754
24031703000,2022,"at_risk_original","count","tract",45
24031703000,2022,"food_insecure_original","count","tract",98
24031703000,2022,"food_secure_original","count","tract",573
24031703000,2022,"at_risk_pc_original","percent","tract",0.0633
24031703000,2022,"insecure_pc_original","percent","tract",0.1374
24031703000,2022,"secure_pc_original","percent","tract",0.7993
24031703100,2022,"at_risk_original","count","tract",210
24031703100,2022,"food_insecure_original","count","tract",298
24031703100,2022,"food_secure_original","count","tract",1020
24031703100,2022,"at_risk_pc_original","percent","tract",0.1378
24031703100,2022,"insecure_pc_original","percent","tract",0.1951
24031703100,2022,"secure_pc_original","percent","tract",0.6672
24031703201,2022,"at_risk_original","count","tract",554
24031703201,2022,"food_insecure_original","count","tract",453
24031703201,2022,"food_secure_original","count","tract",1283
24031703201,2022,"at_risk_pc_original","percent","tract",0.242
24031703201,2022,"insecure_pc_original","percent","tract",0.1979
24031703201,2022,"secure_pc_original","percent","tract",0.5601
24031703202,2022,"at_risk_original","count","tract",460
24031703202,2022,"food_insecure_original","count","tract",440
24031703202,2022,"food_secure_original","count","tract",1172
24031703202,2022,"at_risk_pc_original","percent","tract",0.2221
24031703202,2022,"insecure_pc_original","percent","tract",0.2123
24031703202,2022,"secure_pc_original","percent","tract",0.5656
24031703206,2022,"at_risk_original","count","tract",223
24031703206,2022,"food_insecure_original","count","tract",300
24031703206,2022,"food_secure_original","count","tract",674
24031703206,2022,"at_risk_pc_original","percent","tract",0.1867
24031703206,2022,"insecure_pc_original","percent","tract",0.2507
24031703206,2022,"secure_pc_original","percent","tract",0.5626
24031703207,2022,"at_risk_original","count","tract",351
24031703207,2022,"food_insecure_original","count","tract",731
24031703207,2022,"food_secure_original","count","tract",565
24031703207,2022,"at_risk_pc_original","percent","tract",0.2132
24031703207,2022,"insecure_pc_original","percent","tract",0.4439
24031703207,2022,"secure_pc_original","percent","tract",0.3429
24031703208,2022,"at_risk_original","count","tract",482
24031703208,2022,"food_insecure_original","count","tract",215
24031703208,2022,"food_secure_original","count","tract",919
24031703208,2022,"at_risk_pc_original","percent","tract",0.2982
24031703208,2022,"insecure_pc_original","percent","tract",0.1335
24031703208,2022,"secure_pc_original","percent","tract",0.5684
24031703209,2022,"at_risk_original","count","tract",608
24031703209,2022,"food_insecure_original","count","tract",778
24031703209,2022,"food_secure_original","count","tract",1101
24031703209,2022,"at_risk_pc_original","percent","tract",0.2446
24031703209,2022,"insecure_pc_original","percent","tract",0.3128
24031703209,2022,"secure_pc_original","percent","tract",0.4426
24031703210,2022,"at_risk_original","count","tract",211
24031703210,2022,"food_insecure_original","count","tract",201
24031703210,2022,"food_secure_original","count","tract",909
24031703210,2022,"at_risk_pc_original","percent","tract",0.1599
24031703210,2022,"insecure_pc_original","percent","tract",0.1524
24031703210,2022,"secure_pc_original","percent","tract",0.6877
24031703213,2022,"at_risk_original","count","tract",529
24031703213,2022,"food_insecure_original","count","tract",1214
24031703213,2022,"food_secure_original","count","tract",704
24031703213,2022,"at_risk_pc_original","percent","tract",0.2163
24031703213,2022,"insecure_pc_original","percent","tract",0.496
24031703213,2022,"secure_pc_original","percent","tract",0.2877
24031703214,2022,"at_risk_original","count","tract",507
24031703214,2022,"food_insecure_original","count","tract",1318
24031703214,2022,"food_secure_original","count","tract",680
24031703214,2022,"at_risk_pc_original","percent","tract",0.2024
24031703214,2022,"insecure_pc_original","percent","tract",0.526
24031703214,2022,"secure_pc_original","percent","tract",0.2716
24031703215,2022,"at_risk_original","count","tract",234
24031703215,2022,"food_insecure_original","count","tract",393
24031703215,2022,"food_secure_original","count","tract",430
24031703215,2022,"at_risk_pc_original","percent","tract",0.2219
24031703215,2022,"insecure_pc_original","percent","tract",0.3719
24031703215,2022,"secure_pc_original","percent","tract",0.4062
24031703216,2022,"at_risk_original","count","tract",293
24031703216,2022,"food_insecure_original","count","tract",1088
24031703216,2022,"food_secure_original","count","tract",833
24031703216,2022,"at_risk_pc_original","percent","tract",0.1326
24031703216,2022,"insecure_pc_original","percent","tract",0.4911
24031703216,2022,"secure_pc_original","percent","tract",0.3763
24031703218,2022,"at_risk_original","count","tract",273
24031703218,2022,"food_insecure_original","count","tract",365
24031703218,2022,"food_secure_original","count","tract",828
24031703218,2022,"at_risk_pc_original","percent","tract",0.1863
24031703218,2022,"insecure_pc_original","percent","tract",0.249
24031703218,2022,"secure_pc_original","percent","tract",0.5647
24031703219,2022,"at_risk_original","count","tract",342
24031703219,2022,"food_insecure_original","count","tract",792
24031703219,2022,"food_secure_original","count","tract",1247
24031703219,2022,"at_risk_pc_original","percent","tract",0.1438
24031703219,2022,"insecure_pc_original","percent","tract",0.3327
24031703219,2022,"secure_pc_original","percent","tract",0.5236
24031703220,2022,"at_risk_original","count","tract",382
24031703220,2022,"food_insecure_original","count","tract",578
24031703220,2022,"food_secure_original","count","tract",906
24031703220,2022,"at_risk_pc_original","percent","tract",0.205
24031703220,2022,"insecure_pc_original","percent","tract",0.3097
24031703220,2022,"secure_pc_original","percent","tract",0.4853
24031703221,2022,"at_risk_original","count","tract",328
24031703221,2022,"food_insecure_original","count","tract",294
24031703221,2022,"food_secure_original","count","tract",968
24031703221,2022,"at_risk_pc_original","percent","tract",0.2064
24031703221,2022,"insecure_pc_original","percent","tract",0.185
24031703221,2022,"secure_pc_original","percent","tract",0.6087
24031703222,2022,"at_risk_original","count","tract",333
24031703222,2022,"food_insecure_original","count","tract",522
24031703222,2022,"food_secure_original","count","tract",708
24031703222,2022,"at_risk_pc_original","percent","tract",0.2132
24031703222,2022,"insecure_pc_original","percent","tract",0.3338
24031703222,2022,"secure_pc_original","percent","tract",0.453
24031703223,2022,"at_risk_original","count","tract",413
24031703223,2022,"food_insecure_original","count","tract",305
24031703223,2022,"food_secure_original","count","tract",1092
24031703223,2022,"at_risk_pc_original","percent","tract",0.2284
24031703223,2022,"insecure_pc_original","percent","tract",0.1685
24031703223,2022,"secure_pc_original","percent","tract",0.6031
24031703301,2022,"at_risk_original","count","tract",399
24031703301,2022,"food_insecure_original","count","tract",474
24031703301,2022,"food_secure_original","count","tract",512
24031703301,2022,"at_risk_pc_original","percent","tract",0.2878
24031703301,2022,"insecure_pc_original","percent","tract",0.3424
24031703301,2022,"secure_pc_original","percent","tract",0.3698
24031703302,2022,"at_risk_original","count","tract",365
24031703302,2022,"food_insecure_original","count","tract",441
24031703302,2022,"food_secure_original","count","tract",435
24031703302,2022,"at_risk_pc_original","percent","tract",0.2943
24031703302,2022,"insecure_pc_original","percent","tract",0.3553
24031703302,2022,"secure_pc_original","percent","tract",0.3505
24031703401,2022,"at_risk_original","count","tract",305
24031703401,2022,"food_insecure_original","count","tract",595
24031703401,2022,"food_secure_original","count","tract",520
24031703401,2022,"at_risk_pc_original","percent","tract",0.215
24031703401,2022,"insecure_pc_original","percent","tract",0.419
24031703401,2022,"secure_pc_original","percent","tract",0.366
24031703402,2022,"at_risk_original","count","tract",276
24031703402,2022,"food_insecure_original","count","tract",264
24031703402,2022,"food_secure_original","count","tract",487
24031703402,2022,"at_risk_pc_original","percent","tract",0.2689
24031703402,2022,"insecure_pc_original","percent","tract",0.2573
24031703402,2022,"secure_pc_original","percent","tract",0.4739
24031703403,2022,"at_risk_original","count","tract",241
24031703403,2022,"food_insecure_original","count","tract",284
24031703403,2022,"food_secure_original","count","tract",422
24031703403,2022,"at_risk_pc_original","percent","tract",0.2544
24031703403,2022,"insecure_pc_original","percent","tract",0.2996
24031703403,2022,"secure_pc_original","percent","tract",0.446
24031703404,2022,"at_risk_original","count","tract",183
24031703404,2022,"food_insecure_original","count","tract",441
24031703404,2022,"food_secure_original","count","tract",279
24031703404,2022,"at_risk_pc_original","percent","tract",0.2028
24031703404,2022,"insecure_pc_original","percent","tract",0.4882
24031703404,2022,"secure_pc_original","percent","tract",0.309
24031703501,2022,"at_risk_original","count","tract",553
24031703501,2022,"food_insecure_original","count","tract",797
24031703501,2022,"food_secure_original","count","tract",710
24031703501,2022,"at_risk_pc_original","percent","tract",0.2684
24031703501,2022,"insecure_pc_original","percent","tract",0.3869
24031703501,2022,"secure_pc_original","percent","tract",0.3448
24031703502,2022,"at_risk_original","count","tract",209
24031703502,2022,"food_insecure_original","count","tract",326
24031703502,2022,"food_secure_original","count","tract",614
24031703502,2022,"at_risk_pc_original","percent","tract",0.182
24031703502,2022,"insecure_pc_original","percent","tract",0.284
24031703502,2022,"secure_pc_original","percent","tract",0.5339
24031703601,2022,"at_risk_original","count","tract",348
24031703601,2022,"food_insecure_original","count","tract",293
24031703601,2022,"food_secure_original","count","tract",1205
24031703601,2022,"at_risk_pc_original","percent","tract",0.1887
24031703601,2022,"insecure_pc_original","percent","tract",0.1588
24031703601,2022,"secure_pc_original","percent","tract",0.6525
24031703602,2022,"at_risk_original","count","tract",136
24031703602,2022,"food_insecure_original","count","tract",154
24031703602,2022,"food_secure_original","count","tract",709
24031703602,2022,"at_risk_pc_original","percent","tract",0.1364
24031703602,2022,"insecure_pc_original","percent","tract",0.1541
24031703602,2022,"secure_pc_original","percent","tract",0.7095
24031703701,2022,"at_risk_original","count","tract",257
24031703701,2022,"food_insecure_original","count","tract",574
24031703701,2022,"food_secure_original","count","tract",378
24031703701,2022,"at_risk_pc_original","percent","tract",0.2124
24031703701,2022,"insecure_pc_original","percent","tract",0.475
24031703701,2022,"secure_pc_original","percent","tract",0.3126
24031703702,2022,"at_risk_original","count","tract",291
24031703702,2022,"food_insecure_original","count","tract",460
24031703702,2022,"food_secure_original","count","tract",545
24031703702,2022,"at_risk_pc_original","percent","tract",0.225
24031703702,2022,"insecure_pc_original","percent","tract",0.3547
24031703702,2022,"secure_pc_original","percent","tract",0.4203
24031703800,2022,"at_risk_original","count","tract",372
24031703800,2022,"food_insecure_original","count","tract",525
24031703800,2022,"food_secure_original","count","tract",1080
24031703800,2022,"at_risk_pc_original","percent","tract",0.1881
24031703800,2022,"insecure_pc_original","percent","tract",0.2659
24031703800,2022,"secure_pc_original","percent","tract",0.546
